Date,Close
2018-05-20 00:00:00,203.4459991455078
2018-05-21 00:00:00,198.73899841308594
2018-05-22 00:00:00,176.2729949951172
2018-05-23 00:00:00,171.54100036621094
2018-05-24 00:00:00,171.48500061035156
2018-05-25 00:00:00,164.7169952392578
2018-05-26 00:00:00,164.5469970703125
2018-05-27 00:00:00,166.08200073242188
2018-05-28 00:00:00,149.96099853515625
2018-05-29 00:00:00,157.5749969482422
2018-05-30 00:00:00,155.23199462890625
2018-05-31 00:00:00,155.52099609375
2018-06-01 00:00:00,157.53700256347656
2018-06-02 00:00:00,162.6479949951172
2018-06-03 00:00:00,169.35499572753906
2018-06-04 00:00:00,160.093994140625
2018-06-05 00:00:00,167.19400024414062
2018-06-06 00:00:00,164.61399841308594
2018-06-07 00:00:00,163.906005859375
2018-06-08 00:00:00,158.7010040283203
2018-06-09 00:00:00,154.95599365234375
2018-06-10 00:00:00,139.51100158691406
2018-06-11 00:00:00,138.04200744628906
2018-06-12 00:00:00,125.65599822998047
2018-06-13 00:00:00,121.85199737548828
2018-06-14 00:00:00,132.94000244140625
2018-06-15 00:00:00,122.7760009765625
2018-06-16 00:00:00,126.8280029296875
2018-06-17 00:00:00,124.06300354003906
2018-06-18 00:00:00,127.427001953125
2018-06-19 00:00:00,126.22000122070312
2018-06-20 00:00:00,122.5469970703125
2018-06-21 00:00:00,123.61299896240234
2018-06-22 00:00:00,110.60199737548828
2018-06-23 00:00:00,115.37799835205078
2018-06-24 00:00:00,121.29100036621094
2018-06-25 00:00:00,126.76100158691406
2018-06-26 00:00:00,120.81700134277344
2018-06-27 00:00:00,128.7100067138672
2018-06-28 00:00:00,115.81099700927734
2018-06-29 00:00:00,126.77799987792969
2018-06-30 00:00:00,131.00599670410156
2018-07-01 00:00:00,129.7729949951172
2018-07-02 00:00:00,140.50100708007812
2018-07-03 00:00:00,138.46099853515625
2018-07-04 00:00:00,138.39700317382812
2018-07-05 00:00:00,138.75399780273438
2018-07-06 00:00:00,134.0449981689453
2018-07-07 00:00:00,135.61099243164062
2018-07-08 00:00:00,138.1179962158203
2018-07-09 00:00:00,135.73300170898438
2018-07-10 00:00:00,121.47899627685547
2018-07-11 00:00:00,125.38700103759766
2018-07-12 00:00:00,120.23899841308594
2018-07-13 00:00:00,122.52999877929688
2018-07-14 00:00:00,123.21800231933594
2018-07-15 00:00:00,123.95899963378906
2018-07-16 00:00:00,135.27499389648438
2018-07-17 00:00:00,144.0709991455078
2018-07-18 00:00:00,139.76600646972656
2018-07-19 00:00:00,139.53399658203125
2018-07-20 00:00:00,130.1719970703125
2018-07-21 00:00:00,132.1300048828125
2018-07-22 00:00:00,128.7239990234375
2018-07-23 00:00:00,133.5749969482422
2018-07-24 00:00:00,147.3990020751953
2018-07-25 00:00:00,142.73599243164062
2018-07-26 00:00:00,136.81399536132812
2018-07-27 00:00:00,140.06399536132812
2018-07-28 00:00:00,139.3979949951172
2018-07-29 00:00:00,135.35899353027344
2018-07-30 00:00:00,131.802001953125
2018-07-31 00:00:00,122.31800079345703
2018-08-01 00:00:00,128.1540069580078
2018-08-02 00:00:00,122.79299926757812
2018-08-03 00:00:00,120.01899719238281
2018-08-04 00:00:00,113.99299621582031
2018-08-05 00:00:00,117.27400207519531
2018-08-06 00:00:00,113.54499816894531
2018-08-07 00:00:00,108.03900146484375
2018-08-08 00:00:00,94.53410339355469
2018-08-09 00:00:00,100.53299713134766
2018-08-10 00:00:00,91.72149658203125
2018-08-11 00:00:00,93.6187973022461
2018-08-12 00:00:00,93.20559692382812
2018-08-13 00:00:00,88.23719787597656
2018-08-14 00:00:00,84.17870330810547
2018-08-15 00:00:00,89.54850006103516
2018-08-16 00:00:00,91.07849884033203
