Date,Close
2018-05-20 00:00:00,0.7002440094947815
2018-05-21 00:00:00,0.6815869808197021
2018-05-22 00:00:00,0.645566999912262
2018-05-23 00:00:00,0.599593997001648
2018-05-24 00:00:00,0.6319969892501831
2018-05-25 00:00:00,0.6110010147094727
2018-05-26 00:00:00,0.6127079725265503
2018-05-27 00:00:00,0.6078810095787048
2018-05-28 00:00:00,0.5522990226745605
2018-05-29 00:00:00,0.6012409925460815
2018-05-30 00:00:00,0.6058170199394226
2018-05-31 00:00:00,0.6126220226287842
2018-06-01 00:00:00,0.6233639717102051
2018-06-02 00:00:00,0.6434509754180908
2018-06-03 00:00:00,0.6712049841880798
2018-06-04 00:00:00,0.661424994468689
2018-06-05 00:00:00,0.6770150065422058
2018-06-06 00:00:00,0.674796998500824
2018-06-07 00:00:00,0.6781280040740967
2018-06-08 00:00:00,0.6743429899215698
2018-06-09 00:00:00,0.6597549915313721
2018-06-10 00:00:00,0.588126003742218
2018-06-11 00:00:00,0.604066014289856
2018-06-12 00:00:00,0.5629330277442932
2018-06-13 00:00:00,0.5346630215644836
2018-06-14 00:00:00,0.5613059997558594
2018-06-15 00:00:00,0.5377069711685181
2018-06-16 00:00:00,0.5347840189933777
2018-06-17 00:00:00,0.5282160043716431
2018-06-18 00:00:00,0.5374950170516968
2018-06-19 00:00:00,0.5496209859848022
2018-06-20 00:00:00,0.5392860174179077
2018-06-21 00:00:00,0.5347750186920166
2018-06-22 00:00:00,0.4869470000267029
2018-06-23 00:00:00,0.49128401279449463
2018-06-24 00:00:00,0.47738000750541687
2018-06-25 00:00:00,0.48175299167633057
2018-06-26 00:00:00,0.45600101351737976
2018-06-27 00:00:00,0.47036999464035034
2018-06-28 00:00:00,0.4484579861164093
2018-06-29 00:00:00,0.4530799984931946
2018-06-30 00:00:00,0.46624499559402466
2018-07-01 00:00:00,0.4613580107688904
2018-07-02 00:00:00,0.4861220121383667
2018-07-03 00:00:00,0.4852229952812195
2018-07-04 00:00:00,0.4900430142879486
2018-07-05 00:00:00,0.4816249907016754
2018-07-06 00:00:00,0.47915101051330566
2018-07-07 00:00:00,0.4924769997596741
2018-07-08 00:00:00,0.4777489900588989
2018-07-09 00:00:00,0.4742699861526489
2018-07-10 00:00:00,0.4450420141220093
2018-07-11 00:00:00,0.45023301243782043
2018-07-12 00:00:00,0.4353640079498291
2018-07-13 00:00:00,0.438740998506546
2018-07-14 00:00:00,0.4392710030078888
2018-07-15 00:00:00,0.4458940029144287
2018-07-16 00:00:00,0.48340100049972534
2018-07-17 00:00:00,0.5055869817733765
2018-07-18 00:00:00,0.48638901114463806
2018-07-19 00:00:00,0.47643300890922546
2018-07-20 00:00:00,0.44699400663375854
2018-07-21 00:00:00,0.4554100036621094
2018-07-22 00:00:00,0.4493109881877899
2018-07-23 00:00:00,0.4452759921550751
2018-07-24 00:00:00,0.4576230049133301
2018-07-25 00:00:00,0.4598290026187897
2018-07-26 00:00:00,0.44991999864578247
2018-07-27 00:00:00,0.45363500714302063
2018-07-28 00:00:00,0.453667014837265
2018-07-29 00:00:00,0.4533059895038605
2018-07-30 00:00:00,0.44610700011253357
2018-07-31 00:00:00,0.4352250099182129
2018-08-01 00:00:00,0.44585201144218445
2018-08-02 00:00:00,0.4302540123462677
2018-08-03 00:00:00,0.44057101011276245
2018-08-04 00:00:00,0.428507000207901
2018-08-05 00:00:00,0.4336380064487457
2018-08-06 00:00:00,0.41408100724220276
2018-08-07 00:00:00,0.38100600242614746
2018-08-08 00:00:00,0.33194398880004883
2018-08-09 00:00:00,0.3467710018157959
2018-08-10 00:00:00,0.32042598724365234
2018-08-11 00:00:00,0.3012619912624359
2018-08-12 00:00:00,0.297870010137558
2018-08-13 00:00:00,0.2774659991264343
2018-08-14 00:00:00,0.27427199482917786
2018-08-15 00:00:00,0.2820050120353699
2018-08-16 00:00:00,0.29243600368499756
2018-08-17 00:00:00,0.36667600274086
2018-08-18 00:00:00,0.32710000872612
2018-08-19 00:00:00,0.34397798776626587
2018-08-20 00:00:00,0.31928300857543945
2018-08-21 00:00:00,0.3351770043373108
2018-08-22 00:00:00,0.31980299949645996
2018-08-23 00:00:00,0.32770898938179016
2018-08-24 00:00:00,0.3276059925556183
2018-08-25 00:00:00,0.32822999358177185
2018-08-26 00:00:00,0.3237760066986084
2018-08-27 00:00:00,0.33690300583839417
2018-08-28 00:00:00,0.35183700919151306
2018-08-29 00:00:00,0.34480300545692444
2018-08-30 00:00:00,0.33544400334358215
2018-08-31 00:00:00,0.3353320062160492
2018-09-01 00:00:00,0.34772101044654846
2018-09-02 00:00:00,0.3425230085849762
2018-09-03 00:00:00,0.3359610140323639
2018-09-04 00:00:00,0.3316519856452942
2018-09-05 00:00:00,0.28360098600387573
2018-09-06 00:00:00,0.30270999670028687
2018-09-07 00:00:00,0.29143500328063965
2018-09-08 00:00:00,0.2793329954147339
2018-09-09 00:00:00,0.2786799967288971
2018-09-10 00:00:00,0.2703210115432739
2018-09-11 00:00:00,0.26370999217033386
2018-09-12 00:00:00,0.27008700370788574
2018-09-13 00:00:00,0.280582994222641
2018-09-14 00:00:00,0.2771590054035187
2018-09-15 00:00:00,0.28200799226760864
2018-09-16 00:00:00,0.2811659872531891
2018-09-17 00:00:00,0.2722510099411011
2018-09-18 00:00:00,0.3218599855899811
2018-09-19 00:00:00,0.3260529935359955
2018-09-20 00:00:00,0.4499180018901825
2018-09-21 00:00:00,0.5614619851112366
2018-09-22 00:00:00,0.5707979798316956
2018-09-23 00:00:00,0.5706890225410461
2018-09-24 00:00:00,0.4947119951248169
2018-09-25 00:00:00,0.5269410014152527
2018-09-26 00:00:00,0.5163080096244812
2018-09-27 00:00:00,0.5413810014724731
2018-09-28 00:00:00,0.5391119718551636
2018-09-29 00:00:00,0.57122802734375
2018-09-30 00:00:00,0.5815719962120056
2018-10-01 00:00:00,0.5764610171318054
2018-10-02 00:00:00,0.5208370089530945
2018-10-03 00:00:00,0.5281620025634766
2018-10-04 00:00:00,0.526606023311615
2018-10-05 00:00:00,0.519025981426239
2018-10-06 00:00:00,0.48808199167251587
2018-10-07 00:00:00,0.4820390045642853
2018-10-08 00:00:00,0.48975101113319397
2018-10-09 00:00:00,0.4798569977283478
2018-10-10 00:00:00,0.46238699555397034
2018-10-11 00:00:00,0.3831300139427185
2018-10-12 00:00:00,0.41911500692367554
2018-10-13 00:00:00,0.4188779890537262
2018-10-14 00:00:00,0.40328601002693176
2018-10-15 00:00:00,0.4473159909248352
2018-10-16 00:00:00,0.47025299072265625
2018-10-17 00:00:00,0.4681969881057739
2018-10-18 00:00:00,0.45772498846054077
2018-10-19 00:00:00,0.45417800545692444
2018-10-20 00:00:00,0.4591509997844696
2018-10-21 00:00:00,0.45669400691986084
2018-10-22 00:00:00,0.4531089961528778
2018-10-23 00:00:00,0.46205800771713257
2018-10-24 00:00:00,0.45723700523376465
2018-10-25 00:00:00,0.45805200934410095
2018-10-26 00:00:00,0.45928800106048584
2018-10-27 00:00:00,0.4563480019569397
2018-10-28 00:00:00,0.4624060094356537
2018-10-29 00:00:00,0.4415139853954315
2018-10-30 00:00:00,0.4447590112686157
2018-10-31 00:00:00,0.4483819901943207
2018-11-01 00:00:00,0.45572200417518616
2018-11-02 00:00:00,0.4586850106716156
2018-11-03 00:00:00,0.45566698908805847
2018-11-04 00:00:00,0.4626910090446472
2018-11-05 00:00:00,0.4974119961261749
2018-11-06 00:00:00,0.5490800142288208
2018-11-07 00:00:00,0.5357069969177246
